transaction_id,user_id,amount,timestamp,merchant,transaction_type,location,device_info,is_fraud,hour,user_id_enc,merchant_enc,transaction_type_enc,location_enc,device_enc,avg_amount_per_user,txn_count_per_user,amount_dev,is_odd_hour,device_risk_score
5179,user_33,3454.12,2026-07-23 18:25:50.153465,Swiggy,refund,Bangalore,Web,0,18,26,3,0,0,1,3974.536484375,128,-520.416484375,0,0.2
5180,user_23,10969.67,2026-08-26 23:51:53.153465,Paytm,refund,Bangalore,Web,0,23,15,2,0,0,1,21876.48723880597,134,-10906.81723880597,0,0.2
5181,user_17,756.03,2026-08-16 06:07:32.153465,Flipkart,request,Pune,Web,0,6,8,1,1,4,1,4173.412348484848,132,-3417.382348484848,1,0.2
5182,user_41,3651.6,2026-08-18 01:20:13.153465,Paytm,send,Delhi,Android,0,1,35,2,2,2,0,4057.624609375,128,-406.0246093750002,1,0.1
5183,user_1,3952.63,2026-09-15 13:11:57.153465,Amazon,send,Mumbai,iOS,0,13,0,0,2,3,2,4037.2688695652173,115,-84.63886956521719,0,0.5
5184,user_31,1851.8,2026-09-07 06:30:13.153465,Amazon,refund,Pune,Android,0,6,24,0,0,4,0,4894.9887499999995,96,-3043.1887499999993,1,0.1
5185,user_26,2399.48,2026-09-15 10:50:03.153465,Flipkart,send,Pune,iOS,0,10,18,1,2,4,2,4396.555663716814,113,-1997.0756637168138,0,0.5
5186,user_16,3793.11,2026-09-03 12:14:02.153465,Walmart,request,Bangalore,Android,0,12,7,4,1,0,0,3660.321525423729,118,132.78847457627126,0,0.1
5187,user_27,15917.58,2026-08-19 15:34:46.153465,Paytm,request,Pune,Web,0,15,19,2,1,4,1,18537.69881355932,118,-2620.11881355932,0,0.2
5188,user_24,17524.32,2026-08-16 19:45:28.153465,Zomato,refund,Pune,Android,0,19,16,5,0,4,0,20664.321171875,128,-3140.0011718749993,0,0.1
5189,user_27,9662.27,2026-09-13 08:28:50.153465,Paytm,send,Mumbai,Web,0,8,19,2,2,3,1,18537.69881355932,118,-8875.42881355932,0,0.2
5190,user_50,2229.93,2026-07-28 06:35:02.153465,Zomato,request,Delhi,Web,0,6,45,5,1,2,1,4276.488269230769,104,-2046.5582692307694,1,0.2
5191,user_38,14524.54,2026-08-02 17:56:41.153465,Swiggy,send,Chennai,Web,0,17,31,3,2,1,1,17814.76077586207,116,-3290.220775862068,0,0.2
5192,user_9,2666.09,2026-09-05 21:49:41.153465,Flipkart,refund,Bangalore,iOS,1,21,49,1,0,0,2,4747.313999999999,110,-2081.2239999999993,0,0.5
5193,user_5,17579.0,2026-09-04 20:47:30.153465,Amazon,refund,Chennai,Android,0,20,44,0,0,1,0,21765.65124031008,129,-4186.651240310079,0,0.1
5194,user_20,7686.0,2026-09-02 02:49:59.153465,Walmart,refund,Pune,Android,0,2,12,4,0,4,0,19935.082280701754,114,-12249.082280701754,1,0.1
5195,user_21,3620.53,2026-09-13 13:53:47.153465,Flipkart,request,Mumbai,iOS,0,13,13,1,1,3,2,4244.438115942029,138,-623.9081159420289,0,0.5
5196,user_21,1275.16,2026-08-07 13:43:00.153465,Walmart,refund,Bangalore,Web,0,13,13,4,0,0,1,4244.438115942029,138,-2969.278115942029,0,0.2
5197,user_5,53958.01,2026-08-01 08:30:31.153465,Zomato,send,Mumbai,Web,1,8,44,5,2,3,1,21765.65124031008,129,32192.358759689923,0,0.2
5198,user_3,38840.59,2026-08-27 08:16:24.153465,Paytm,request,Pune,Web,0,8,22,2,1,4,1,51628.90211538462,104,-12788.312115384622,0,0.2
5199,user_4,3915.47,2026-07-31 18:22:30.153465,Swiggy,refund,Chennai,iOS,0,18,33,3,0,1,2,4960.130344827586,116,-1044.660344827586,0,0.5
5200,user_17,3648.47,2026-07-23 23:26:17.153465,Flipkart,request,Chennai,Web,0,23,8,1,1,1,1,4173.412348484848,132,-524.942348484848,0,0.2
5201,user_37,17482.41,2026-09-10 01:02:00.153465,Paytm,request,Delhi,iOS,0,1,30,2,1,2,2,15907.096030534352,131,1575.3139694656475,1,0.5
5202,user_43,8564.97,2026-08-28 22:36:10.153465,Walmart,request,Bangalore,Android,0,22,37,4,1,0,0,15429.552764227643,123,-6864.582764227644,0,0.1
5203,user_45,1912.57,2026-08-24 11:51:49.153465,Walmart,refund,Pune,iOS,0,11,39,4,0,4,2,3748.3989344262295,122,-1835.8289344262296,0,0.5
5204,user_37,16973.77,2026-08-23 11:59:34.153465,Walmart,request,Pune,Web,0,11,30,4,1,4,1,15907.096030534352,131,1066.673969465648,0,0.2
5205,user_22,9345.49,2026-07-28 19:03:07.153465,Amazon,refund,Bangalore,iOS,0,19,14,0,0,0,2,18343.150086206897,116,-8997.660086206897,0,0.5
5206,user_23,30657.22,2026-08-25 00:15:56.153465,Walmart,request,Delhi,iOS,0,0,15,4,1,2,2,21876.48723880597,134,8780.73276119403,1,0.5
5207,user_38,19450.66,2026-09-14 20:44:40.153465,Amazon,request,Bangalore,Web,0,20,31,0,1,0,1,17814.76077586207,116,1635.899224137931,0,0.2
5208,user_17,4432.85,2026-07-25 07:48:21.153465,Flipkart,refund,Delhi,Android,0,7,8,1,0,2,0,4173.412348484848,132,259.43765151515254,0,0.1
5209,user_23,15392.49,2026-09-15 08:41:43.153465,Flipkart,send,Mumbai,iOS,0,8,15,1,2,3,2,21876.48723880597,134,-6483.9972388059705,0,0.5
5210,user_15,9636.97,2026-08-01 09:10:49.153465,Paytm,request,Mumbai,Web,0,9,6,2,1,3,1,17357.696608695653,115,-7720.726608695653,0,0.2
5211,user_23,7732.43,2026-09-16 04:34:21.153465,Amazon,send,Chennai,Android,0,4,15,0,2,1,0,21876.48723880597,134,-14144.05723880597,1,0.1
5212,user_6,2782.21,2026-07-22 06:22:46.153465,Amazon,send,Mumbai,iOS,0,6,46,0,2,3,2,3699.0514728682174,129,-916.8414728682174,1,0.5
5213,user_16,2618.64,2026-08-18 03:11:00.153465,Swiggy,refund,Bangalore,Web,0,3,7,3,0,0,1,3660.321525423729,118,-1041.681525423729,1,0.2
5214,user_23,8228.83,2026-08-17 17:23:52.153465,Swiggy,refund,Pune,iOS,0,17,15,3,0,4,2,21876.48723880597,134,-13647.65723880597,0,0.5
5215,user_41,4193.12,2026-07-26 13:47:59.153465,Amazon,refund,Bangalore,iOS,0,13,35,0,0,0,2,4057.624609375,128,135.4953906249998,0,0.5
5216,user_13,8388.18,2026-08-19 19:08:46.153465,Paytm,send,Bangalore,Web,0,19,4,2,2,0,1,16363.8575,124,-7975.6775,0,0.2
5217,user_42,1061.8,2026-08-06 14:22:32.153465,Swiggy,send,Pune,Web,0,14,36,3,2,4,1,4749.498305084746,118,-3687.6983050847457,0,0.2
5218,user_19,1618.77,2026-07-24 17:10:26.153465,Walmart,send,Bangalore,Web,1,17,10,4,2,0,1,3644.202786885246,122,-2025.432786885246,0,0.2
5219,user_23,19709.18,2026-08-01 09:36:46.153465,Amazon,request,Mumbai,Android,0,9,15,0,1,3,0,21876.48723880597,134,-2167.30723880597,0,0.1
5220,user_17,4582.49,2026-08-30 06:37:18.153465,Zomato,request,Mumbai,iOS,0,6,8,5,1,3,2,4173.412348484848,132,409.07765151515196,1,0.5
5221,user_40,19202.12,2026-07-29 00:30:47.153465,Amazon,send,Bangalore,iOS,0,0,34,0,2,0,2,18950.453564356438,101,251.66643564356127,1,0.5
5222,user_27,10169.06,2026-08-11 09:40:32.153465,Swiggy,request,Chennai,Android,0,9,19,3,1,1,0,18537.69881355932,118,-8368.63881355932,0,0.1
5223,user_28,14357.55,2026-09-18 12:01:09.153465,Swiggy,refund,Delhi,Web,1,12,20,3,0,2,1,4678.404529914529,117,9679.14547008547,0,0.2
5224,user_24,9463.47,2026-08-19 06:53:48.153465,Flipkart,refund,Chennai,iOS,0,6,16,1,0,1,2,20664.321171875,128,-11200.851171875,1,0.5
5225,user_25,12627.97,2026-08-08 17:59:38.153465,Swiggy,refund,Delhi,iOS,1,17,17,3,0,2,2,3615.32544,125,9012.644559999999,0,0.5
5226,user_3,41360.7,2026-07-25 19:16:39.153465,Walmart,refund,Pune,iOS,0,19,22,4,0,4,2,51628.90211538462,104,-10268.202115384622,0,0.5
5227,user_11,4084.68,2026-08-08 23:33:25.153465,Paytm,send,Chennai,Android,0,23,2,2,2,1,0,3819.240342465753,146,265.43965753424663,0,0.1
5228,user_26,3991.51,2026-08-17 09:16:53.153465,Amazon,refund,Bangalore,iOS,1,9,18,0,0,0,2,4396.555663716814,113,-405.0456637168136,0,0.5
5229,user_5,156080.48,2026-07-23 00:48:26.153465,Flipkart,send,Delhi,iOS,1,0,44,1,2,2,2,21765.65124031008,129,134314.82875968993,1,0.5
5230,user_21,493.62,2026-08-29 09:57:46.153465,Flipkart,request,Chennai,Web,0,9,13,1,1,1,1,4244.438115942029,138,-3750.818115942029,0,0.2
5231,user_19,1998.83,2026-07-24 06:01:49.153465,Flipkart,request,Mumbai,iOS,0,6,10,1,1,3,2,3644.202786885246,122,-1645.3727868852461,1,0.5
5232,user_49,8304.32,2026-08-12 11:10:44.153465,Swiggy,refund,Chennai,Android,0,11,43,3,0,1,0,19333.43277227723,101,-11029.112772277229,0,0.1
5233,user_21,4699.85,2026-09-04 22:09:15.153465,Zomato,send,Bangalore,Android,0,22,13,5,2,0,0,4244.438115942029,138,455.4118840579713,0,0.1
5234,user_30,10695.36,2026-08-16 01:20:33.153465,Swiggy,refund,Pune,Web,0,1,23,3,0,4,1,20780.866470588233,119,-10085.506470588232,1,0.2
5235,user_36,4518.92,2026-08-05 16:58:52.153465,Paytm,request,Bangalore,Web,0,16,29,2,1,0,1,4483.898691588785,107,35.021308411214704,0,0.2
5236,user_47,32785.09,2026-08-27 17:22:08.153465,Flipkart,send,Chennai,iOS,1,17,41,1,2,1,2,3883.282635658915,129,28901.807364341083,0,0.5
5237,user_30,10622.09,2026-07-28 14:33:34.153465,Flipkart,refund,Mumbai,Web,0,14,23,1,0,3,1,20780.866470588233,119,-10158.776470588233,0,0.2
5238,user_47,2011.62,2026-07-26 22:55:19.153465,Flipkart,request,Delhi,Web,0,22,41,1,1,2,1,3883.282635658915,129,-1871.662635658915,0,0.2
5239,user_31,4117.26,2026-08-06 05:39:25.153465,Swiggy,refund,Pune,Web,0,5,24,3,0,4,1,4894.9887499999995,96,-777.7287499999993,1,0.2
5240,user_20,7479.21,2026-08-26 09:02:47.153465,Flipkart,send,Delhi,Web,0,9,12,1,2,2,1,19935.082280701754,114,-12455.872280701755,0,0.2
5241,user_27,15151.89,2026-09-12 15:42:30.153465,Paytm,request,Pune,Web,1,15,19,2,1,4,1,18537.69881355932,118,-3385.8088135593207,0,0.2
5242,user_50,2587.73,2026-09-17 04:53:32.153465,Amazon,request,Bangalore,Web,0,4,45,0,1,0,1,4276.488269230769,104,-1688.7582692307692,1,0.2
5243,user_13,14669.65,2026-09-18 08:40:11.153465,Walmart,refund,Chennai,Android,0,8,4,4,0,1,0,16363.8575,124,-1694.2075000000004,0,0.1
5244,user_21,1396.54,2026-08-21 13:49:30.153465,Walmart,refund,Bangalore,Web,0,13,13,4,0,0,1,4244.438115942029,138,-2847.898115942029,0,0.2
5245,user_6,920.1,2026-08-15 04:49:01.153465,Flipkart,send,Chennai,iOS,0,4,46,1,2,1,2,3699.0514728682174,129,-2778.9514728682175,1,0.5
5246,user_29,2999.78,2026-09-08 15:24:07.153465,Paytm,send,Bangalore,Android,0,15,21,2,2,0,0,4165.22631147541,122,-1165.4463114754094,0,0.1
5247,user_21,2410.32,2026-08-24 14:28:00.153465,Flipkart,request,Pune,iOS,0,14,13,1,1,4,2,4244.438115942029,138,-1834.118115942029,0,0.5
5248,user_5,15724.6,2026-08-02 13:49:17.153465,Swiggy,send,Chennai,Android,0,13,44,3,2,1,0,21765.65124031008,129,-6041.051240310078,0,0.1
5249,user_37,8350.9,2026-08-31 21:50:47.153465,Paytm,refund,Mumbai,Android,0,21,30,2,0,3,0,15907.096030534352,131,-7556.196030534353,0,0.1
5250,user_6,3858.47,2026-09-08 04:52:38.153465,Walmart,send,Delhi,Android,0,4,46,4,2,2,0,3699.0514728682174,129,159.4185271317824,1,0.1
5251,user_37,48616.51,2026-09-08 00:39:48.153465,Walmart,refund,Bangalore,iOS,1,0,30,4,0,0,2,15907.096030534352,131,32709.413969465648,1,0.5
5252,user_36,2413.43,2026-09-08 16:44:11.153465,Flipkart,send,Chennai,iOS,0,16,29,1,2,1,2,4483.898691588785,107,-2070.4686915887855,0,0.5
5253,user_3,59825.44,2026-08-16 11:02:23.153465,Paytm,refund,Mumbai,Android,0,11,22,2,0,3,0,51628.90211538462,104,8196.537884615384,0,0.1
5254,user_29,1709.42,2026-09-08 20:53:25.153465,Amazon,refund,Pune,Web,0,20,21,0,0,4,1,4165.22631147541,122,-2455.8063114754095,0,0.2
5255,user_23,6121.3,2026-09-19 13:51:18.153465,Walmart,request,Delhi,iOS,0,13,15,4,1,2,2,21876.48723880597,134,-15755.187238805971,0,0.5
5256,user_8,2820.59,2026-08-13 11:49:55.153465,Walmart,request,Delhi,iOS,0,11,48,4,1,2,2,4162.542654867257,113,-1341.9526548672566,0,0.5
5257,user_24,8620.0,2026-08-26 21:02:28.153465,Zomato,send,Chennai,iOS,0,21,16,5,2,1,2,20664.321171875,128,-12044.321171874999,0,0.5
5258,user_26,2016.32,2026-09-04 22:06:39.153465,Walmart,request,Bangalore,Web,0,22,18,4,1,0,1,4396.555663716814,113,-2380.235663716814,0,0.2
5259,user_9,1505.16,2026-08-07 18:15:25.153465,Zomato,send,Bangalore,iOS,0,18,49,5,2,0,2,4747.313999999999,110,-3242.1539999999995,0,0.5
5260,user_44,9008.67,2026-09-05 03:48:26.153465,Amazon,send,Chennai,iOS,0,3,38,0,2,1,2,17327.384636363637,110,-8318.714636363637,1,0.5
5261,user_45,2032.64,2026-09-12 15:56:01.153465,Amazon,request,Chennai,Web,0,15,39,0,1,1,1,3748.3989344262295,122,-1715.7589344262294,0,0.2
5262,user_47,2648.62,2026-08-25 03:36:02.153465,Walmart,refund,Pune,Android,0,3,41,4,0,4,0,3883.282635658915,129,-1234.662635658915,1,0.1
5263,user_47,20744.3,2026-08-03 11:51:11.153465,Zomato,send,Mumbai,Web,1,11,41,5,2,3,1,3883.282635658915,129,16861.017364341085,0,0.2
5264,user_38,19181.12,2026-08-16 10:52:25.153465,Paytm,send,Mumbai,Web,0,10,31,2,2,3,1,17814.76077586207,116,1366.3592241379301,0,0.2
5265,user_23,17677.44,2026-09-02 11:47:15.153465,Paytm,request,Bangalore,Android,0,11,15,2,1,0,0,21876.48723880597,134,-4199.047238805972,0,0.1
5266,user_11,3345.37,2026-08-22 13:56:42.153465,Walmart,refund,Delhi,Android,0,13,2,4,0,2,0,3819.240342465753,146,-473.8703424657533,0,0.1
5267,user_42,2825.32,2026-08-04 04:33:15.153465,Amazon,request,Chennai,Web,0,4,36,0,1,1,1,4749.498305084746,118,-1924.1783050847457,1,0.2
5268,user_11,13469.25,2026-08-28 00:37:24.153465,Zomato,request,Mumbai,iOS,1,0,2,5,1,3,2,3819.240342465753,146,9650.009657534247,1,0.5
5269,user_2,34124.65,2026-08-18 22:24:05.153465,Paytm,send,Delhi,Android,0,22,11,2,2,2,0,47401.46406779661,118,-13276.814067796608,0,0.1
5270,user_4,325.01,2026-08-24 04:53:18.153465,Amazon,request,Bangalore,Android,1,4,33,0,1,0,0,4960.130344827586,116,-4635.1203448275855,1,0.1
5271,user_26,4855.99,2026-09-02 13:26:52.153465,Flipkart,request,Chennai,iOS,0,13,18,1,1,1,2,4396.555663716814,113,459.434336283186,0,0.5
5272,user_9,1559.71,2026-07-31 16:28:14.153465,Zomato,refund,Delhi,Web,0,16,49,5,0,2,1,4747.313999999999,110,-3187.6039999999994,0,0.2
5273,user_29,587.23,2026-08-16 15:21:27.153465,Zomato,refund,Chennai,iOS,0,15,21,5,0,1,2,4165.22631147541,122,-3577.9963114754096,0,0.5
5274,user_17,3732.07,2026-09-10 20:48:15.153465,Amazon,refund,Bangalore,iOS,0,20,8,0,0,0,2,4173.412348484848,132,-441.34234848484766,0,0.5
5275,user_21,4123.41,2026-08-16 11:53:37.153465,Walmart,refund,Pune,Android,0,11,13,4,0,4,0,4244.438115942029,138,-121.02811594202922,0,0.1
5276,user_35,5234.67,2026-09-12 02:05:25.153465,Swiggy,request,Delhi,iOS,0,2,28,3,1,2,2,15800.978582677166,127,-10566.308582677166,1,0.5
5277,user_12,125351.48,2026-09-18 13:14:51.153465,Amazon,send,Delhi,Android,1,13,3,0,2,2,0,52530.11026548673,113,72821.36973451327,0,0.1
5278,user_46,16906.71,2026-08-08 22:40:22.153465,Swiggy,request,Mumbai,iOS,1,22,40,3,1,3,2,4824.613684210526,133,12082.096315789473,0,0.5
5279,user_10,1691.67,2026-08-17 09:31:25.153465,Amazon,send,Pune,Android,0,9,1,0,2,4,0,4115.205169491525,118,-2423.5351694915253,0,0.1
5280,user_17,3115.66,2026-08-24 22:48:04.153465,Walmart,send,Delhi,Android,0,22,8,4,2,2,0,4173.412348484848,132,-1057.752348484848,0,0.1
5281,user_6,430.83,2026-09-03 07:20:32.153465,Walmart,request,Chennai,Web,0,7,46,4,1,1,1,3699.0514728682174,129,-3268.2214728682175,0,0.2
5282,user_47,666.15,2026-08-05 16:26:50.153465,Paytm,refund,Mumbai,iOS,0,16,41,2,0,3,2,3883.282635658915,129,-3217.1326356589148,0,0.5
5283,user_6,3692.57,2026-09-07 03:32:45.153465,Walmart,request,Delhi,Web,0,3,46,4,1,2,1,3699.0514728682174,129,-6.4814728682172245,1,0.2
5284,user_34,3141.52,2026-09-02 21:12:01.153465,Flipkart,send,Delhi,Android,0,21,27,1,2,2,0,4524.1720000000005,120,-1382.6520000000005,0,0.1
5285,user_37,16717.67,2026-09-19 09:38:31.153465,Flipkart,request,Pune,Web,0,9,30,1,1,4,1,15907.096030534352,131,810.5739694656459,0,0.2
5286,user_47,865.78,2026-08-26 04:25:42.153465,Paytm,refund,Delhi,iOS,0,4,41,2,0,2,2,3883.282635658915,129,-3017.502635658915,1,0.5
5287,user_19,661.1,2026-07-30 03:12:07.153465,Walmart,request,Mumbai,iOS,0,3,10,4,1,3,2,3644.202786885246,122,-2983.102786885246,1,0.5
5288,user_21,20008.69,2026-08-12 10:59:32.153465,Swiggy,refund,Mumbai,iOS,1,10,13,3,0,3,2,4244.438115942029,138,15764.251884057969,0,0.5
5289,user_14,9924.11,2026-07-23 18:10:26.153465,Walmart,refund,Pune,Android,0,18,5,4,0,4,0,18284.780597014927,134,-8360.670597014927,0,0.1
5290,user_5,15292.28,2026-09-01 13:55:08.153465,Amazon,refund,Chennai,Web,0,13,44,0,0,1,1,21765.65124031008,129,-6473.371240310078,0,0.2
5291,user_10,3301.45,2026-09-12 07:32:49.153465,Paytm,send,Delhi,Android,0,7,1,2,2,2,0,4115.205169491525,118,-813.7551694915255,0,0.1
5292,user_45,2613.94,2026-08-26 19:47:46.153465,Swiggy,send,Delhi,Android,0,19,39,3,2,2,0,3748.3989344262295,122,-1134.4589344262295,0,0.1
5293,user_25,1179.4,2026-09-08 10:44:32.153465,Swiggy,request,Pune,iOS,0,10,17,3,1,4,2,3615.32544,125,-2435.92544,0,0.5
5294,user_41,3368.46,2026-09-06 22:28:38.153465,Amazon,send,Chennai,Android,0,22,35,0,2,1,0,4057.624609375,128,-689.164609375,0,0.1
5295,user_32,4704.95,2026-09-12 05:26:53.153465,Flipkart,send,Delhi,Web,1,5,25,1,2,2,1,3596.741,130,1108.2089999999998,1,0.2
5296,user_43,10562.95,2026-09-17 17:18:57.153465,Amazon,send,Chennai,Android,0,17,37,0,2,1,0,15429.552764227643,123,-4866.602764227642,0,0.1
5297,user_7,54473.93,2026-08-27 16:34:35.153465,Walmart,refund,Mumbai,iOS,0,16,47,4,0,3,2,60187.18528,125,-5713.255279999998,0,0.5
5298,user_21,4519.47,2026-09-03 17:05:21.153465,Swiggy,request,Delhi,Web,0,17,13,3,1,2,1,4244.438115942029,138,275.0318840579712,0,0.2
5299,user_19,13893.65,2026-08-24 09:21:08.153465,Walmart,send,Bangalore,Android,1,9,10,4,2,0,0,3644.202786885246,122,10249.447213114754,0,0.1
5300,user_29,2399.13,2026-08-05 15:15:01.153465,Zomato,refund,Chennai,Android,0,15,21,5,0,1,0,4165.22631147541,122,-1766.0963114754095,0,0.1
5301,user_3,17707.97,2026-09-02 03:20:14.153465,Amazon,request,Pune,Web,0,3,22,0,1,4,1,51628.90211538462,104,-33920.93211538462,1,0.2
5302,user_7,138285.98,2026-08-23 21:42:13.153465,Amazon,request,Bangalore,Web,1,21,47,0,1,0,1,60187.18528,125,78098.79472,0,0.2
5303,user_22,13249.97,2026-08-24 09:25:33.153465,Walmart,send,Chennai,iOS,0,9,14,4,2,1,2,18343.150086206897,116,-5093.180086206898,0,0.5
5304,user_6,3079.93,2026-08-13 09:28:31.153465,Flipkart,refund,Pune,Android,0,9,46,1,0,4,0,3699.0514728682174,129,-619.1214728682176,0,0.1
5305,user_2,40370.27,2026-09-14 02:21:30.153465,Walmart,send,Chennai,Web,0,2,11,4,2,1,1,47401.46406779661,118,-7031.194067796612,1,0.2
5306,user_21,3324.98,2026-07-25 08:52:09.153465,Paytm,refund,Bangalore,Web,0,8,13,2,0,0,1,4244.438115942029,138,-919.458115942029,0,0.2
5307,user_1,995.57,2026-08-06 01:34:30.153465,Swiggy,send,Mumbai,Web,0,1,0,3,2,3,1,4037.2688695652173,115,-3041.698869565217,1,0.2
5308,user_1,3142.58,2026-08-05 23:43:56.153465,Paytm,refund,Delhi,Android,1,23,0,2,0,2,0,4037.2688695652173,115,-894.6888695652174,0,0.1
5309,user_46,1385.68,2026-08-29 07:20:42.153465,Walmart,request,Pune,iOS,0,7,40,4,1,4,2,4824.613684210526,133,-3438.933684210526,0,0.5
5310,user_25,3857.12,2026-08-23 15:58:45.153465,Amazon,send,Chennai,Android,0,15,17,0,2,1,0,3615.32544,125,241.79455999999982,0,0.1
5311,user_10,2446.25,2026-09-14 11:55:45.153465,Amazon,request,Bangalore,Web,0,11,1,0,1,0,1,4115.205169491525,118,-1668.9551694915253,0,0.2
5312,user_28,16581.04,2026-09-05 05:33:53.153465,Paytm,request,Bangalore,Web,1,5,20,2,1,0,1,4678.404529914529,117,11902.635470085472,1,0.2
5313,user_42,2656.6,2026-07-31 18:36:37.153465,Paytm,send,Chennai,Android,0,18,36,2,2,1,0,4749.498305084746,118,-2092.898305084746,0,0.1
5314,user_25,1038.26,2026-08-16 10:41:09.153465,Amazon,send,Bangalore,Web,0,10,17,0,2,0,1,3615.32544,125,-2577.0654400000003,0,0.2
5315,user_34,321.78,2026-08-16 23:36:27.153465,Walmart,refund,Delhi,Web,1,23,27,4,0,2,1,4524.1720000000005,120,-4202.392000000001,0,0.2
5316,user_46,4045.01,2026-08-03 02:27:56.153465,Paytm,send,Delhi,Android,0,2,40,2,2,2,0,4824.613684210526,133,-779.6036842105259,1,0.1
5317,user_7,43152.26,2026-09-03 13:43:43.153465,Flipkart,refund,Chennai,Android,1,13,47,1,0,1,0,60187.18528,125,-17034.925279999996,0,0.1
5318,user_33,9077.8,2026-08-09 18:47:20.153465,Flipkart,send,Delhi,Android,1,18,26,1,2,2,0,3974.536484375,128,5103.263515625,0,0.1
5319,user_6,1531.4,2026-07-29 17:21:09.153465,Paytm,request,Mumbai,iOS,0,17,46,2,1,3,2,3699.0514728682174,129,-2167.6514728682173,0,0.5
5320,user_4,8149.01,2026-09-14 00:45:42.153465,Amazon,request,Chennai,Android,0,0,33,0,1,1,0,4960.130344827586,116,3188.8796551724145,1,0.1
5321,user_23,9016.17,2026-07-21 16:37:07.153465,Swiggy,request,Chennai,Android,0,16,15,3,1,1,0,21876.48723880597,134,-12860.31723880597,0,0.1
5322,user_23,8103.36,2026-08-20 22:34:36.153465,Zomato,refund,Mumbai,iOS,0,22,15,5,0,3,2,21876.48723880597,134,-13773.12723880597,0,0.5
5323,user_44,7684.98,2026-09-13 19:39:47.153465,Zomato,refund,Chennai,iOS,0,19,38,5,0,1,2,17327.384636363637,110,-9642.404636363637,0,0.5
5324,user_31,14649.58,2026-07-29 23:12:10.153465,Flipkart,send,Bangalore,Android,1,23,24,1,2,0,0,4894.9887499999995,96,9754.591250000001,0,0.1
5325,user_42,8529.6,2026-08-18 01:14:49.153465,Paytm,refund,Chennai,Web,1,1,36,2,0,1,1,4749.498305084746,118,3780.1016949152545,1,0.2
5326,user_12,49389.16,2026-09-12 12:36:26.153465,Amazon,refund,Chennai,Web,0,12,3,0,0,1,1,52530.11026548673,113,-3140.9502654867247,0,0.2
5327,user_31,1993.2,2026-08-03 07:29:28.153465,Paytm,send,Pune,Android,0,7,24,2,2,4,0,4894.9887499999995,96,-2901.7887499999997,0,0.1
5328,user_19,4444.4,2026-08-29 22:38:26.153465,Swiggy,send,Delhi,Android,0,22,10,3,2,2,0,3644.202786885246,122,800.1972131147536,0,0.1
5329,user_28,4134.61,2026-09-18 12:45:03.153465,Walmart,send,Pune,Android,0,12,20,4,2,4,0,4678.404529914529,117,-543.7945299145294,0,0.1
5330,user_4,9899.25,2026-07-31 18:45:09.153465,Walmart,refund,Bangalore,Web,1,18,33,4,0,0,1,4960.130344827586,116,4939.119655172414,0,0.2
5331,user_27,11807.25,2026-08-11 22:02:56.153465,Flipkart,send,Delhi,Web,1,22,19,1,2,2,1,18537.69881355932,118,-6730.44881355932,0,0.2
5332,user_29,4861.02,2026-08-01 15:02:24.153465,Paytm,refund,Pune,Android,0,15,21,2,0,4,0,4165.22631147541,122,695.7936885245908,0,0.1
5333,user_44,11475.61,2026-08-13 19:55:26.153465,Amazon,request,Pune,iOS,0,19,38,0,1,4,2,17327.384636363637,110,-5851.774636363636,0,0.5
5334,user_8,652.87,2026-09-02 18:24:03.153465,Zomato,send,Mumbai,Web,0,18,48,5,2,3,1,4162.542654867257,113,-3509.672654867257,0,0.2
5335,user_41,1071.0,2026-08-01 22:25:55.153465,Amazon,request,Pune,iOS,0,22,35,0,1,4,2,4057.624609375,128,-2986.624609375,0,0.5
5336,user_11,1364.6,2026-08-22 13:06:50.153465,Zomato,request,Chennai,iOS,0,13,2,5,1,1,2,3819.240342465753,146,-2454.6403424657533,0,0.5
5337,user_34,596.54,2026-08-14 19:01:50.153465,Zomato,refund,Pune,iOS,0,19,27,5,0,4,2,4524.1720000000005,120,-3927.6320000000005,0,0.5
5338,user_40,15125.77,2026-08-06 11:39:42.153465,Paytm,request,Pune,iOS,0,11,34,2,1,4,2,18950.453564356438,101,-3824.6835643564373,0,0.5
5339,user_16,2040.8,2026-07-23 15:02:38.153465,Amazon,send,Mumbai,Web,0,15,7,0,2,3,1,3660.321525423729,118,-1619.521525423729,0,0.2
5340,user_14,32686.52,2026-09-02 02:07:03.153465,Flipkart,request,Mumbai,Android,1,2,5,1,1,3,0,18284.780597014927,134,14401.739402985073,1,0.1
5341,user_46,24368.63,2026-08-23 15:34:11.153465,Paytm,refund,Chennai,Android,0,15,40,2,0,1,0,4824.613684210526,133,19544.016315789475,0,0.1
5342,user_12,42847.89,2026-08-02 08:39:28.153465,Flipkart,request,Mumbai,iOS,0,8,3,1,1,3,2,52530.11026548673,113,-9682.220265486729,0,0.5
5343,user_16,995.65,2026-09-03 02:10:53.153465,Walmart,request,Delhi,Web,0,2,7,4,1,2,1,3660.321525423729,118,-2664.671525423729,1,0.2
5344,user_49,17616.23,2026-08-28 12:33:28.153465,Swiggy,refund,Mumbai,Web,0,12,43,3,0,3,1,19333.43277227723,101,-1717.202772277229,0,0.2
5345,user_50,1839.68,2026-08-10 08:08:14.153465,Swiggy,refund,Bangalore,Android,0,8,45,3,0,0,0,4276.488269230769,104,-2436.808269230769,0,0.1
