transaction_id,user_id,amount,timestamp,merchant,transaction_type,location,device_info,is_fraud,hour,user_id_enc,merchant_enc,transaction_type_enc,location_enc,device_enc,avg_amount_per_user,txn_count_per_user,amount_dev,is_odd_hour,device_risk_score,avg_amount,txn_count,avg_hour,amount_deviation_score,hour_deviation_score
4757,user_37,12072.27,2026-09-17 20:14:23.153465,Walmart,refund,Chennai,Web,1,20,30,4,0,1,1,15907.096030534352,131,-3834.826030534352,0,0.2,15907.096030534352,131.0,11.793893129770993,3834.826030534352,8.206106870229007
4758,user_48,4046.22,2026-09-15 08:52:32.153465,Paytm,request,Delhi,iOS,0,8,42,2,1,2,2,4029.46368852459,122,16.756311475409802,0,0.5,4029.46368852459,122.0,10.811475409836063,16.756311475409802,2.8114754098360635
4759,user_48,2341.58,2026-07-28 07:38:54.153465,Amazon,request,Delhi,iOS,0,7,42,0,1,2,2,4029.46368852459,122,-1687.88368852459,0,0.5,4029.46368852459,122.0,10.811475409836063,1687.88368852459,3.8114754098360635
4760,user_28,2515.02,2026-08-31 11:01:27.153465,Walmart,send,Bangalore,iOS,0,11,20,4,2,0,2,4678.404529914529,117,-2163.384529914529,0,0.5,4678.404529914529,117.0,12.145299145299145,2163.384529914529,1.1452991452991448
4761,user_20,10900.03,2026-09-11 08:19:25.153465,Amazon,send,Delhi,iOS,0,8,12,0,2,2,2,19935.082280701758,114,-9035.052280701751,0,0.5,19935.082280701758,114.0,11.929824561403509,9035.052280701757,3.9298245614035086
4762,user_26,3397.41,2026-08-26 01:54:28.153465,Swiggy,refund,Delhi,Web,0,1,18,3,0,2,1,4396.555663716814,113,-999.145663716814,1,0.2,4396.555663716814,113.0,10.734513274336283,999.1456637168139,9.734513274336283
4763,user_13,18311.15,2026-09-12 17:46:10.153465,Amazon,refund,Delhi,Web,0,17,4,0,0,2,1,16363.8575,124,1947.2925000000012,0,0.2,16363.8575,124.0,11.25,1947.2925000000014,5.75
4764,user_36,1101.8,2026-07-22 15:47:17.153465,Walmart,request,Bangalore,Android,0,15,29,4,1,0,0,4483.898691588785,107,-3382.098691588785,0,0.1,4483.898691588785,107.0,12.121495327102805,3382.098691588785,2.8785046728971952
4765,user_42,2451.18,2026-08-06 15:09:08.153465,Flipkart,request,Mumbai,Web,1,15,36,1,1,3,1,4749.498305084746,118,-2298.318305084746,0,0.2,4749.498305084746,118.0,10.97457627118644,2298.318305084746,4.025423728813561
4766,user_41,3187.22,2026-09-01 00:50:21.153465,Paytm,refund,Chennai,Web,1,0,35,2,0,1,1,4057.624609375,128,-870.4046093750003,1,0.2,4057.624609375,128.0,11.828125,870.4046093750003,11.828125
4767,user_42,4681.0,2026-09-02 11:25:36.153465,Zomato,send,Pune,Android,0,11,36,5,2,4,0,4749.498305084746,118,-68.49830508474588,0,0.1,4749.498305084746,118.0,10.97457627118644,68.49830508474588,0.025423728813560587
4768,user_9,242.44,2026-09-13 15:11:07.153465,Swiggy,request,Delhi,iOS,0,15,49,3,1,2,2,4747.313999999999,110,-4504.874,0,0.5,4747.313999999999,110.0,11.372727272727271,4504.874,3.6272727272727288
4769,user_19,856.32,2026-09-14 02:33:15.153465,Amazon,request,Bangalore,iOS,0,2,10,0,1,0,2,3644.202786885246,122,-2787.882786885246,1,0.5,3644.202786885246,122.0,11.295081967213116,2787.882786885246,9.295081967213116
4770,user_34,3227.39,2026-08-24 07:16:29.153465,Paytm,request,Chennai,Web,0,7,27,2,1,1,1,4524.1720000000005,120,-1296.7820000000006,0,0.2,4524.1720000000005,120.0,12.133333333333333,1296.7820000000006,5.133333333333333
4771,user_28,11584.93,2026-09-17 00:23:57.153465,Zomato,send,Delhi,iOS,1,0,20,5,2,2,2,4678.404529914529,117,6906.525470085471,1,0.5,4678.404529914529,117.0,12.145299145299145,6906.525470085471,11.854700854700855
4772,user_18,1039.0,2026-07-22 13:28:19.153465,Swiggy,refund,Bangalore,iOS,0,13,9,3,0,0,2,4267.170924369748,119,-3228.170924369748,0,0.5,4267.170924369748,119.0,11.268907563025213,3228.170924369748,1.7310924369747873
4773,user_27,13980.53,2026-09-16 11:10:23.153465,Swiggy,refund,Pune,Android,0,11,19,3,0,4,0,18537.69881355932,118,-4557.16881355932,0,0.1,18537.69881355932,118.0,11.35593220338983,4557.1688135593195,0.35593220338983045
4774,user_28,3809.5,2026-08-13 16:25:37.153465,Paytm,refund,Chennai,Android,0,16,20,2,0,1,0,4678.404529914529,117,-868.9045299145291,0,0.1,4678.404529914529,117.0,12.145299145299145,868.9045299145291,3.854700854700855
4775,user_42,4384.4,2026-08-18 20:37:15.153465,Walmart,request,Mumbai,iOS,0,20,36,4,1,3,2,4749.498305084746,118,-365.09830508474624,0,0.5,4749.498305084746,118.0,10.97457627118644,365.09830508474624,9.02542372881356
4776,user_50,8380.41,2026-08-18 15:58:59.153465,Swiggy,send,Delhi,Web,1,15,45,3,2,2,1,4276.488269230769,104,4103.921730769231,0,0.2,4276.488269230769,104.0,10.875,4103.921730769231,4.125
4777,user_41,2145.95,2026-08-05 11:56:25.153465,Amazon,refund,Mumbai,iOS,0,11,35,0,0,3,2,4057.624609375,128,-1911.6746093750005,0,0.5,4057.624609375,128.0,11.828125,1911.6746093750003,0.828125
4778,user_6,2174.92,2026-07-25 07:25:24.153465,Swiggy,refund,Delhi,iOS,0,7,46,3,0,2,2,3699.0514728682174,129,-1524.131472868217,0,0.5,3699.0514728682174,129.0,11.55813953488372,1524.1314728682173,4.55813953488372
4779,user_42,966.14,2026-07-27 08:45:17.153465,Swiggy,refund,Delhi,Android,0,8,36,3,0,2,0,4749.498305084746,118,-3783.358305084746,0,0.1,4749.498305084746,118.0,10.97457627118644,3783.358305084746,2.9745762711864394
4780,user_2,37114.82,2026-08-15 02:15:11.153465,Swiggy,send,Mumbai,Web,1,2,11,3,2,3,1,47401.46406779661,118,-10286.64406779661,1,0.2,47401.46406779661,118.0,12.296610169491526,10286.64406779661,10.296610169491526
4781,user_28,2095.93,2026-09-01 22:19:42.153465,Walmart,refund,Mumbai,iOS,0,22,20,4,0,3,2,4678.404529914529,117,-2582.4745299145293,0,0.5,4678.404529914529,117.0,12.145299145299145,2582.4745299145293,9.854700854700855
4782,user_12,50817.63,2026-09-08 14:26:48.153465,Zomato,send,Pune,Web,0,14,3,5,2,4,1,52530.11026548673,113,-1712.4802654867308,0,0.2,52530.11026548673,113.0,11.49557522123894,1712.4802654867308,2.5044247787610594
4783,user_13,11333.69,2026-09-04 18:01:53.153465,Swiggy,refund,Mumbai,Android,0,18,4,3,0,3,0,16363.8575,124,-5030.1675,0,0.1,16363.8575,124.0,11.25,5030.1675,6.75
4784,user_21,1244.55,2026-07-31 18:35:27.153465,Paytm,refund,Bangalore,Web,0,18,13,2,0,0,1,4244.438115942029,138,-2999.888115942029,0,0.2,4244.438115942029,138.0,11.717391304347826,2999.888115942029,6.282608695652174
4785,user_31,296.52,2026-09-12 15:46:37.153465,Paytm,refund,Chennai,iOS,0,15,24,2,0,1,2,4894.98875,96,-4598.46875,0,0.5,4894.98875,96.0,12.09375,4598.46875,2.90625
4786,user_31,4189.21,2026-08-30 07:07:14.153465,Paytm,request,Bangalore,Web,1,7,24,2,1,0,1,4894.98875,96,-705.7787499999995,0,0.2,4894.98875,96.0,12.09375,705.7787500000004,5.09375
4787,user_25,4383.15,2026-09-01 15:53:41.153465,Walmart,refund,Mumbai,Web,1,15,17,4,0,3,1,3615.32544,125,767.8245599999996,0,0.2,3615.32544,125.0,11.728,767.8245599999996,3.2720000000000002
4788,user_36,2620.94,2026-08-11 18:13:47.153465,Zomato,refund,Chennai,Android,0,18,29,5,0,1,0,4483.898691588785,107,-1862.958691588785,0,0.1,4483.898691588785,107.0,12.121495327102805,1862.9586915887853,5.878504672897195
4789,user_31,1343.27,2026-08-17 20:40:45.153465,Paytm,refund,Mumbai,Android,0,20,24,2,0,3,0,4894.98875,96,-3551.7187499999995,0,0.1,4894.98875,96.0,12.09375,3551.7187500000005,7.90625
4790,user_12,32734.66,2026-08-27 04:16:36.153465,Swiggy,refund,Mumbai,iOS,0,4,3,3,0,3,2,52530.11026548673,113,-19795.45026548673,1,0.5,52530.11026548673,113.0,11.49557522123894,19795.45026548673,7.495575221238941
4791,user_27,7152.81,2026-09-18 18:41:41.153465,Zomato,request,Mumbai,Android,0,18,19,5,1,3,0,18537.69881355932,118,-11384.88881355932,0,0.1,18537.69881355932,118.0,11.35593220338983,11384.888813559319,6.6440677966101696
4792,user_11,3395.94,2026-08-15 02:54:55.153465,Paytm,refund,Chennai,Web,0,2,2,2,0,1,1,3819.240342465753,146,-423.3003424657532,1,0.2,3819.240342465753,146.0,10.863013698630136,423.30034246575315,8.863013698630136
4793,user_12,40775.76,2026-08-19 10:26:22.153465,Paytm,refund,Chennai,iOS,1,10,3,2,0,1,2,52530.11026548673,113,-11754.350265486726,0,0.5,52530.11026548673,113.0,11.49557522123894,11754.350265486726,1.4955752212389406
4794,user_7,42878.9,2026-07-30 10:17:20.153465,Swiggy,request,Pune,Android,0,10,47,3,1,4,0,60187.18528,125,-17308.285279999996,0,0.1,60187.18528,125.0,11.512,17308.285279999996,1.5120000000000005
4795,user_18,13201.4,2026-09-04 00:09:42.153465,Flipkart,send,Delhi,iOS,0,0,9,1,2,2,2,4267.170924369748,119,8934.229075630252,1,0.5,4267.170924369748,119.0,11.268907563025213,8934.229075630252,11.268907563025213
4796,user_34,3507.24,2026-09-07 11:40:50.153465,Paytm,send,Mumbai,iOS,0,11,27,2,2,3,2,4524.1720000000005,120,-1016.9320000000008,0,0.5,4524.1720000000005,120.0,12.133333333333333,1016.9320000000007,1.1333333333333329
4797,user_13,5105.69,2026-08-23 11:28:01.153465,Walmart,refund,Mumbai,Android,0,11,4,4,0,3,0,16363.8575,124,-11258.1675,0,0.1,16363.8575,124.0,11.25,11258.1675,0.25
4798,user_49,11483.32,2026-07-30 00:28:07.153465,Zomato,request,Mumbai,Web,0,0,43,5,1,3,1,19333.43277227723,101,-7850.112772277229,1,0.2,19333.43277227723,101.0,10.574257425742577,7850.112772277229,10.574257425742577
4799,user_16,2095.89,2026-08-29 23:27:31.153465,Zomato,request,Mumbai,Android,0,23,7,5,1,3,0,3660.321525423729,118,-1564.431525423729,0,0.1,3660.321525423729,118.0,11.635593220338984,1564.431525423729,11.364406779661016
4800,user_22,16070.03,2026-09-15 01:09:12.153465,Flipkart,refund,Chennai,Web,0,1,14,1,0,1,1,18343.150086206897,116,-2273.1200862068963,1,0.2,18343.150086206897,116.0,11.982758620689657,2273.1200862068963,10.982758620689657
4801,user_1,1222.91,2026-09-07 09:13:30.153465,Amazon,request,Chennai,iOS,0,9,0,0,1,1,2,4037.268869565217,115,-2814.358869565217,0,0.5,4037.268869565217,115.0,11.57391304347826,2814.358869565217,2.57391304347826
4802,user_18,12484.62,2026-08-18 16:23:04.153465,Zomato,refund,Pune,Web,1,16,9,5,0,4,1,4267.170924369748,119,8217.449075630253,0,0.2,4267.170924369748,119.0,11.268907563025213,8217.449075630253,4.731092436974787
4803,user_32,2713.71,2026-08-10 04:16:17.153465,Walmart,send,Mumbai,Web,0,4,25,4,2,3,1,3596.741,130,-883.031,1,0.2,3596.741,130.0,11.0,883.031,7.0
4804,user_21,2045.22,2026-08-16 22:42:19.153465,Swiggy,refund,Bangalore,Android,0,22,13,3,0,0,0,4244.438115942029,138,-2199.218115942029,0,0.1,4244.438115942029,138.0,11.717391304347826,2199.218115942029,10.282608695652174
4805,user_35,12068.64,2026-07-23 03:34:25.153465,Flipkart,send,Delhi,iOS,0,3,28,1,2,2,2,15800.978582677166,127,-3732.3385826771664,1,0.5,15800.978582677166,127.0,11.275590551181102,3732.3385826771664,8.275590551181102
4806,user_26,16898.06,2026-09-06 03:55:16.153465,Zomato,request,Delhi,Android,1,3,18,5,1,2,0,4396.555663716814,113,12501.504336283188,1,0.1,4396.555663716814,113.0,10.734513274336283,12501.504336283188,7.734513274336283
4807,user_6,3146.99,2026-08-01 00:37:09.153465,Paytm,request,Pune,iOS,0,0,46,2,1,4,2,3699.0514728682174,129,-552.0614728682176,1,0.5,3699.0514728682174,129.0,11.55813953488372,552.0614728682176,11.55813953488372
4808,user_37,12389.16,2026-09-07 02:35:15.153465,Zomato,request,Bangalore,Web,0,2,30,5,1,0,1,15907.096030534352,131,-3517.9360305343525,1,0.2,15907.096030534352,131.0,11.793893129770993,3517.9360305343525,9.793893129770993
4809,user_26,313.1,2026-08-30 00:59:15.153465,Amazon,send,Delhi,Android,0,0,18,0,2,2,0,4396.555663716814,113,-4083.455663716814,1,0.1,4396.555663716814,113.0,10.734513274336283,4083.455663716814,10.734513274336283
4810,user_12,25313.67,2026-08-26 11:24:09.153465,Amazon,refund,Pune,Android,0,11,3,0,0,4,0,52530.11026548673,113,-27216.44026548673,0,0.1,52530.11026548673,113.0,11.49557522123894,27216.44026548673,0.4955752212389406
4811,user_42,1253.41,2026-08-02 14:10:55.153465,Swiggy,request,Mumbai,iOS,0,14,36,3,1,3,2,4749.498305084746,118,-3496.088305084746,0,0.5,4749.498305084746,118.0,10.97457627118644,3496.088305084746,3.0254237288135606
4812,user_6,4792.52,2026-08-28 17:37:28.153465,Paytm,refund,Pune,Android,0,17,46,2,0,4,0,3699.0514728682174,129,1093.468527131783,0,0.1,3699.0514728682174,129.0,11.55813953488372,1093.468527131783,5.44186046511628
4813,user_2,34416.15,2026-09-07 12:26:11.153465,Paytm,refund,Delhi,iOS,0,12,11,2,0,2,2,47401.46406779661,118,-12985.314067796608,0,0.5,47401.46406779661,118.0,12.296610169491526,12985.314067796608,0.29661016949152597
4814,user_45,4225.14,2026-09-14 04:24:48.153465,Amazon,send,Pune,iOS,0,4,39,0,2,4,2,3748.3989344262295,122,476.7410655737708,1,0.5,3748.3989344262295,122.0,12.327868852459016,476.7410655737708,8.327868852459016
4815,user_1,1606.37,2026-08-02 16:09:18.153465,Amazon,request,Pune,Web,0,16,0,0,1,4,1,4037.268869565217,115,-2430.8988695652174,0,0.2,4037.268869565217,115.0,11.57391304347826,2430.898869565217,4.42608695652174
4816,user_48,2012.13,2026-08-31 12:22:02.153465,Swiggy,request,Mumbai,Web,0,12,42,3,1,3,1,4029.46368852459,122,-2017.33368852459,0,0.2,4029.46368852459,122.0,10.811475409836063,2017.33368852459,1.1885245901639365
4817,user_48,3920.69,2026-07-24 05:24:30.153465,Zomato,send,Bangalore,Android,0,5,42,5,2,0,0,4029.46368852459,122,-108.77368852458994,1,0.1,4029.46368852459,122.0,10.811475409836063,108.77368852458994,5.8114754098360635
4818,user_37,18627.89,2026-07-22 20:00:20.153465,Zomato,send,Chennai,Android,0,20,30,5,2,1,0,15907.096030534352,131,2720.793969465647,0,0.1,15907.096030534352,131.0,11.793893129770993,2720.793969465647,8.206106870229007
4819,user_21,4588.58,2026-09-17 19:35:55.153465,Amazon,request,Chennai,Web,1,19,13,0,1,1,1,4244.438115942029,138,344.14188405797086,0,0.2,4244.438115942029,138.0,11.717391304347826,344.14188405797086,7.282608695652174
4820,user_41,1031.72,2026-08-23 19:56:55.153465,Amazon,request,Delhi,Web,0,19,35,0,1,2,1,4057.624609375,128,-3025.9046093750003,0,0.2,4057.624609375,128.0,11.828125,3025.9046093750003,7.171875
4821,user_23,7784.88,2026-08-12 06:34:49.153465,Paytm,send,Mumbai,Android,0,6,15,2,2,3,0,21876.48723880597,134,-14091.60723880597,1,0.1,21876.48723880597,134.0,11.619402985074627,14091.60723880597,5.619402985074627
4822,user_37,18426.11,2026-09-04 05:07:57.153465,Zomato,refund,Mumbai,Web,0,5,30,5,0,3,1,15907.096030534352,131,2519.013969465648,1,0.2,15907.096030534352,131.0,11.793893129770993,2519.013969465648,6.793893129770993
4823,user_12,18856.19,2026-07-26 12:21:31.153465,Walmart,refund,Mumbai,Web,0,12,3,4,0,3,1,52530.11026548673,113,-33673.920265486726,0,0.2,52530.11026548673,113.0,11.49557522123894,33673.920265486726,0.5044247787610594
4824,user_43,15513.57,2026-09-13 20:41:41.153465,Zomato,send,Chennai,Android,0,20,37,5,2,1,0,15429.552764227645,123,84.0172357723568,0,0.1,15429.552764227645,123.0,12.235772357723578,84.01723577235498,7.764227642276422
4825,user_45,807.44,2026-07-23 03:42:03.153465,Swiggy,send,Pune,Web,0,3,39,3,2,4,1,3748.3989344262295,122,-2940.958934426229,1,0.2,3748.3989344262295,122.0,12.327868852459016,2940.9589344262295,9.327868852459016
4826,user_21,4912.1,2026-08-06 19:02:22.153465,Amazon,request,Delhi,Android,1,19,13,0,1,2,0,4244.438115942029,138,667.6618840579713,0,0.1,4244.438115942029,138.0,11.717391304347826,667.6618840579713,7.282608695652174
4827,user_19,4381.73,2026-08-12 17:19:32.153465,Flipkart,send,Chennai,iOS,1,17,10,1,2,1,2,3644.202786885246,122,737.5272131147535,0,0.5,3644.202786885246,122.0,11.295081967213116,737.5272131147535,5.704918032786884
4828,user_26,3132.0,2026-08-11 12:15:03.153465,Walmart,send,Delhi,iOS,0,12,18,4,2,2,2,4396.555663716814,113,-1264.5556637168138,0,0.5,4396.555663716814,113.0,10.734513274336283,1264.5556637168138,1.2654867256637168
4829,user_31,1948.22,2026-08-14 10:24:14.153465,Amazon,send,Chennai,Android,0,10,24,0,2,1,0,4894.98875,96,-2946.7687499999997,0,0.1,4894.98875,96.0,12.09375,2946.76875,2.09375
4830,user_31,8986.38,2026-08-29 21:31:51.153465,Zomato,refund,Delhi,iOS,1,21,24,5,0,2,2,4894.98875,96,4091.39125,0,0.5,4894.98875,96.0,12.09375,4091.3912499999988,8.90625
4831,user_8,439.37,2026-07-22 08:58:49.153465,Flipkart,request,Mumbai,iOS,1,8,48,1,1,3,2,4162.542654867257,113,-3723.172654867257,0,0.5,4162.542654867257,113.0,11.08849557522124,3723.172654867257,3.0884955752212395
4832,user_36,4175.78,2026-09-16 20:29:09.153465,Amazon,request,Mumbai,Android,1,20,29,0,1,3,0,4483.898691588785,107,-308.1186915887856,0,0.1,4483.898691588785,107.0,12.121495327102805,308.1186915887856,7.878504672897195
4833,user_47,1422.59,2026-08-16 04:41:54.153465,Amazon,refund,Mumbai,Web,0,4,41,0,0,3,1,3883.282635658915,129,-2460.6926356589147,1,0.2,3883.282635658915,129.0,11.062015503875967,2460.6926356589147,7.062015503875967
4834,user_23,19645.0,2026-07-30 01:19:42.153465,Zomato,request,Bangalore,iOS,0,1,15,5,1,0,2,21876.48723880597,134,-2231.4872388059703,1,0.5,21876.48723880597,134.0,11.619402985074627,2231.4872388059703,10.619402985074627
4835,user_45,4981.14,2026-08-02 06:23:46.153465,Zomato,request,Chennai,Web,1,6,39,5,1,1,1,3748.3989344262295,122,1232.7410655737708,1,0.2,3748.3989344262295,122.0,12.327868852459016,1232.7410655737708,6.327868852459016
4836,user_43,6568.29,2026-08-18 21:27:38.153465,Amazon,refund,Mumbai,Android,0,21,37,0,0,3,0,15429.552764227645,123,-8861.262764227642,0,0.1,15429.552764227645,123.0,12.235772357723578,8861.262764227646,8.764227642276422
4837,user_19,2578.36,2026-08-28 12:59:57.153465,Amazon,request,Pune,iOS,0,12,10,0,1,4,2,3644.202786885246,122,-1065.842786885246,0,0.5,3644.202786885246,122.0,11.295081967213116,1065.842786885246,0.7049180327868836
4838,user_43,13452.15,2026-08-01 02:43:44.153465,Paytm,request,Mumbai,Android,1,2,37,2,1,3,0,15429.552764227645,123,-1977.4027642276435,1,0.1,15429.552764227645,123.0,12.235772357723578,1977.402764227645,10.235772357723578
4839,user_19,1208.21,2026-08-08 21:41:23.153465,Paytm,refund,Mumbai,iOS,0,21,10,2,0,3,2,3644.202786885246,122,-2435.992786885246,0,0.5,3644.202786885246,122.0,11.295081967213116,2435.992786885246,9.704918032786884
4840,user_46,1512.16,2026-07-24 00:28:40.153465,Flipkart,send,Delhi,iOS,0,0,40,1,2,2,2,4824.613684210526,133,-3312.4536842105263,1,0.5,4824.613684210526,133.0,11.045112781954888,3312.4536842105263,11.045112781954888
4841,user_5,5888.57,2026-07-26 09:51:16.153465,Swiggy,refund,Pune,Web,1,9,44,3,0,4,1,21765.65124031008,129,-15877.08124031008,0,0.2,21765.65124031008,129.0,11.186046511627907,15877.081240310079,2.1860465116279073
4842,user_7,15865.3,2026-08-29 11:10:36.153465,Zomato,send,Bangalore,Android,0,11,47,5,2,0,0,60187.18528,125,-44321.88528,0,0.1,60187.18528,125.0,11.512,44321.88528,0.5120000000000005
4843,user_10,523.29,2026-09-08 23:09:03.153465,Zomato,request,Delhi,Android,0,23,1,5,1,2,0,4115.205169491525,118,-3591.9151694915254,0,0.1,4115.205169491525,118.0,10.720338983050848,3591.9151694915254,11.720338983050848
4844,user_43,19061.27,2026-08-25 09:48:16.153465,Walmart,send,Chennai,iOS,0,9,37,4,2,1,2,15429.552764227645,123,3631.7172357723575,0,0.5,15429.552764227645,123.0,12.235772357723578,3631.7172357723557,3.2357723577235777
4845,user_22,10516.93,2026-09-11 07:02:02.153465,Swiggy,send,Delhi,iOS,0,7,14,3,2,2,2,18343.150086206897,116,-7826.220086206897,0,0.5,18343.150086206897,116.0,11.982758620689657,7826.220086206897,4.982758620689657
4846,user_15,12761.09,2026-07-31 17:02:03.153465,Swiggy,request,Delhi,Web,0,17,6,3,1,2,1,17357.696608695653,115,-4596.6066086956525,0,0.2,17357.696608695653,115.0,10.42608695652174,4596.6066086956525,6.57391304347826
4847,user_28,3015.03,2026-07-27 00:07:03.153465,Amazon,refund,Bangalore,Android,0,0,20,0,0,0,0,4678.404529914529,117,-1663.374529914529,1,0.1,4678.404529914529,117.0,12.145299145299145,1663.374529914529,11.854700854700855
4848,user_2,19948.82,2026-07-31 15:51:26.153465,Amazon,request,Pune,Android,0,15,11,0,1,4,0,47401.46406779661,118,-27452.64406779661,0,0.1,47401.46406779661,118.0,12.296610169491526,27452.64406779661,2.703389830508474
4849,user_1,693.36,2026-09-05 18:59:34.153465,Flipkart,request,Pune,Web,0,18,0,1,1,4,1,4037.268869565217,115,-3343.908869565217,0,0.2,4037.268869565217,115.0,11.57391304347826,3343.9088695652167,6.42608695652174
4850,user_7,168336.52,2026-08-30 00:08:45.153465,Flipkart,send,Delhi,Web,1,0,47,1,2,2,1,60187.18528,125,108149.33471999998,1,0.2,60187.18528,125.0,11.512,108149.33471999998,11.512
4851,user_10,3677.36,2026-09-09 09:49:27.153465,Zomato,request,Chennai,iOS,0,9,1,5,1,1,2,4115.205169491525,118,-437.8451694915252,0,0.5,4115.205169491525,118.0,10.720338983050848,437.8451694915252,1.7203389830508478
4852,user_32,2477.7,2026-08-25 21:37:34.153465,Amazon,refund,Chennai,Web,0,21,25,0,0,1,1,3596.741,130,-1119.0410000000002,0,0.2,3596.741,130.0,11.0,1119.0410000000002,10.0
4853,user_30,19370.6,2026-08-09 10:25:05.153465,Flipkart,request,Mumbai,iOS,1,10,23,1,1,3,2,20780.866470588237,119,-1410.2664705882344,0,0.5,20780.866470588237,119.0,11.92436974789916,1410.266470588238,1.92436974789916
4854,user_17,1287.15,2026-08-14 18:28:33.153465,Walmart,refund,Delhi,Web,0,18,8,4,0,2,1,4173.412348484848,132,-2886.262348484848,0,0.2,4173.412348484848,132.0,11.37121212121212,2886.2623484848477,6.628787878787881
4855,user_17,905.85,2026-08-31 06:34:22.153465,Walmart,send,Delhi,iOS,0,6,8,4,2,2,2,4173.412348484848,132,-3267.562348484848,1,0.5,4173.412348484848,132.0,11.37121212121212,3267.562348484848,5.371212121212119
4856,user_17,2794.32,2026-09-18 06:30:16.153465,Walmart,refund,Mumbai,Android,0,6,8,4,0,3,0,4173.412348484848,132,-1379.0923484848477,1,0.1,4173.412348484848,132.0,11.37121212121212,1379.0923484848477,5.371212121212119
4857,user_8,4787.19,2026-08-19 14:30:37.153465,Amazon,send,Chennai,iOS,1,14,48,0,2,1,2,4162.542654867257,113,624.6473451327429,0,0.5,4162.542654867257,113.0,11.08849557522124,624.6473451327429,2.9115044247787605
4858,user_36,278.77,2026-08-08 20:32:39.153465,Walmart,send,Bangalore,iOS,1,20,29,4,2,0,2,4483.898691588785,107,-4205.128691588785,0,0.5,4483.898691588785,107.0,12.121495327102805,4205.128691588785,7.878504672897195
4859,user_8,1754.14,2026-07-29 01:31:07.153465,Amazon,request,Chennai,iOS,1,1,48,0,1,1,2,4162.542654867257,113,-2408.4026548672564,1,0.5,4162.542654867257,113.0,11.08849557522124,2408.4026548672564,10.08849557522124
4860,user_5,17265.65,2026-09-15 07:16:20.153465,Walmart,send,Mumbai,iOS,0,7,44,4,2,3,2,21765.65124031008,129,-4500.001240310077,0,0.5,21765.65124031008,129.0,11.186046511627907,4500.001240310077,4.186046511627907
4861,user_48,2539.59,2026-08-17 17:06:44.153465,Zomato,refund,Bangalore,Web,0,17,42,5,0,0,1,4029.46368852459,122,-1489.87368852459,0,0.2,4029.46368852459,122.0,10.811475409836063,1489.8736885245899,6.1885245901639365
4862,user_46,3818.72,2026-09-11 04:58:46.153465,Flipkart,send,Delhi,Web,0,4,40,1,2,2,1,4824.613684210526,133,-1005.8936842105264,1,0.2,4824.613684210526,133.0,11.045112781954888,1005.8936842105263,7.045112781954888
4863,user_30,8985.9,2026-09-07 22:26:23.153465,Zomato,request,Pune,Web,0,22,23,5,1,4,1,20780.866470588237,119,-11794.966470588231,0,0.2,20780.866470588237,119.0,11.92436974789916,11794.966470588237,10.07563025210084
4864,user_7,30727.79,2026-09-08 20:23:58.153465,Flipkart,refund,Mumbai,Android,0,20,47,1,0,3,0,60187.18528,125,-29459.39528,0,0.1,60187.18528,125.0,11.512,29459.395279999997,8.488
4865,user_32,349.15,2026-07-29 20:11:54.153465,Walmart,send,Pune,iOS,0,20,25,4,2,4,2,3596.741,130,-3247.591,0,0.5,3596.741,130.0,11.0,3247.591,9.0
4866,user_37,13890.26,2026-07-29 17:06:39.153465,Zomato,request,Bangalore,iOS,0,17,30,5,1,0,2,15907.096030534352,131,-2016.836030534352,0,0.5,15907.096030534352,131.0,11.793893129770993,2016.8360305343522,5.206106870229007
4867,user_33,4184.45,2026-09-01 09:53:20.153465,Amazon,refund,Chennai,Web,0,9,26,0,0,1,1,3974.536484375,128,209.91351562499997,0,0.2,3974.536484375,128.0,12.5390625,209.91351562499995,3.5390625
4868,user_16,2280.74,2026-09-18 10:00:50.153465,Paytm,request,Chennai,Web,0,10,7,2,1,1,1,3660.321525423729,118,-1379.581525423729,0,0.2,3660.321525423729,118.0,11.635593220338984,1379.581525423729,1.6355932203389845
4869,user_49,6661.1,2026-08-20 23:19:24.153465,Flipkart,refund,Delhi,Web,0,23,43,1,0,2,1,19333.43277227723,101,-12672.332772277228,0,0.2,19333.43277227723,101.0,10.574257425742577,12672.332772277228,11.574257425742577
4870,user_8,337.44,2026-08-24 06:48:33.153465,Flipkart,send,Mumbai,Web,0,6,48,1,2,3,1,4162.542654867257,113,-3825.1026548672567,1,0.2,4162.542654867257,113.0,11.08849557522124,3825.1026548672567,5.0884955752212395
4871,user_19,3390.25,2026-09-06 17:31:39.153465,Zomato,send,Mumbai,iOS,0,17,10,5,2,3,2,3644.202786885246,122,-253.95278688524604,0,0.5,3644.202786885246,122.0,11.295081967213116,253.95278688524604,5.704918032786884
4872,user_15,18475.79,2026-07-30 14:35:46.153465,Zomato,refund,Chennai,Android,0,14,6,5,0,1,0,17357.696608695653,115,1118.0933913043482,0,0.1,17357.696608695653,115.0,10.42608695652174,1118.0933913043482,3.57391304347826
4873,user_35,15344.75,2026-08-16 02:33:59.153465,Paytm,send,Delhi,Android,0,2,28,2,2,2,0,15800.978582677166,127,-456.2285826771658,1,0.1,15800.978582677166,127.0,11.275590551181102,456.22858267716583,9.275590551181102
