transaction_id,user_id,amount,timestamp,merchant,transaction_type,location,device_info,is_fraud
4261,user_20,18579.98,2026-09-10 08:33:57.153465,Zomato,request,Pune,Android,0
4262,user_3,41201.61,2026-08-15 21:51:00.153465,Amazon,request,Pune,Web,0
4263,user_44,5412.6,2026-09-13 08:35:06.153465,Amazon,refund,Mumbai,iOS,0
4264,user_9,3122.52,2026-08-13 03:08:47.153465,Paytm,send,Mumbai,iOS,0
4265,user_13,11753.61,2026-08-30 21:40:51.153465,Flipkart,send,Mumbai,iOS,0
4266,user_28,1152.28,2026-07-28 15:57:58.153465,Flipkart,send,Mumbai,iOS,0
4267,user_3,26155.05,2026-08-04 13:45:15.153465,Swiggy,request,Mumbai,Web,0
4268,user_41,954.97,2026-07-26 18:19:02.153465,Walmart,request,Mumbai,Android,0
4269,user_5,7766.63,2026-09-11 20:13:15.153465,Zomato,request,Chennai,Web,0
4270,user_41,892.59,2026-08-17 01:46:25.153465,Swiggy,refund,Pune,Android,0
4271,user_24,55736.3,2026-08-02 00:27:30.153465,Zomato,request,Mumbai,Android,1
4272,user_17,327.43,2026-08-16 10:44:51.153465,Zomato,refund,Mumbai,Android,0
4273,user_31,1913.47,2026-09-06 00:53:55.153465,Flipkart,request,Delhi,Web,0
4274,user_44,7189.99,2026-09-01 03:58:02.153465,Walmart,refund,Pune,Web,0
4275,user_26,1707.91,2026-07-23 02:12:08.153465,Amazon,send,Pune,iOS,0
4276,user_1,4953.85,2026-08-04 07:37:02.153465,Walmart,send,Pune,Android,0
4277,user_17,499.81,2026-07-22 05:06:42.153465,Walmart,refund,Bangalore,iOS,0
4278,user_23,7870.16,2026-07-25 08:01:35.153465,Swiggy,request,Delhi,Web,0
4279,user_5,17078.26,2026-09-16 17:25:28.153465,Zomato,request,Chennai,iOS,0
4280,user_28,786.93,2026-08-12 16:18:32.153465,Zomato,send,Delhi,Android,0
4281,user_42,4955.04,2026-07-29 00:19:56.153465,Swiggy,send,Chennai,Web,1
4282,user_1,3706.61,2026-09-17 19:04:39.153465,Swiggy,send,Pune,Android,0
4283,user_9,4268.15,2026-09-16 09:37:38.153465,Zomato,send,Delhi,Android,0
4284,user_47,2033.09,2026-08-07 19:08:11.153465,Zomato,send,Delhi,iOS,0
4285,user_11,14675.91,2026-09-05 02:15:34.153465,Flipkart,request,Bangalore,Web,1
4286,user_33,4123.76,2026-08-28 14:38:42.153465,Zomato,refund,Mumbai,Android,0
4287,user_32,1416.43,2026-08-22 06:35:32.153465,Paytm,request,Delhi,Android,0
4288,user_35,11829.71,2026-08-18 12:28:42.153465,Flipkart,send,Pune,Android,0
4289,user_25,827.5,2026-08-09 15:47:04.153465,Swiggy,request,Delhi,Android,0
4290,user_4,309.29,2026-09-15 01:15:25.153465,Amazon,refund,Bangalore,Android,0
4291,user_19,1110.46,2026-08-03 08:53:44.153465,Swiggy,send,Pune,Android,0
4292,user_35,11355.47,2026-09-05 21:45:21.153465,Zomato,send,Bangalore,Android,0
4293,user_17,2382.32,2026-08-14 10:46:44.153465,Zomato,refund,Mumbai,Web,0
4294,user_50,4295.62,2026-08-16 20:28:15.153465,Paytm,send,Chennai,iOS,0
4295,user_22,13942.04,2026-08-31 12:07:13.153465,Flipkart,request,Delhi,Web,0
4296,user_16,377.49,2026-07-25 13:05:41.153465,Amazon,request,Chennai,Web,0
4297,user_35,9241.42,2026-08-29 09:10:57.153465,Paytm,request,Chennai,Android,0
4298,user_43,16438.58,2026-09-12 04:00:53.153465,Amazon,send,Chennai,Android,0
4299,user_47,3363.24,2026-09-06 16:13:48.153465,Amazon,send,Bangalore,Web,0
4300,user_50,1550.22,2026-09-01 06:17:18.153465,Swiggy,request,Chennai,iOS,0
4301,user_7,35928.86,2026-08-04 01:03:45.153465,Paytm,send,Bangalore,iOS,0
4302,user_29,4843.98,2026-08-28 02:41:02.153465,Flipkart,request,Pune,Android,0
4303,user_17,509.78,2026-09-03 03:22:03.153465,Zomato,request,Bangalore,Android,0
4304,user_42,26803.82,2026-08-05 17:07:42.153465,Amazon,refund,Mumbai,Android,0
4305,user_12,45767.5,2026-08-09 11:00:37.153465,Flipkart,refund,Delhi,iOS,0
4306,user_28,2818.41,2026-07-23 13:49:54.153465,Swiggy,request,Mumbai,Android,0
4307,user_14,12096.25,2026-07-27 03:40:10.153465,Zomato,send,Pune,iOS,0
4308,user_31,841.13,2026-08-14 15:34:14.153465,Walmart,request,Delhi,Android,0
4309,user_25,12634.77,2026-08-24 17:22:59.153465,Flipkart,request,Pune,iOS,1
4310,user_20,12181.02,2026-09-10 00:56:27.153465,Flipkart,refund,Delhi,Android,0
4311,user_24,12635.57,2026-08-13 16:22:55.153465,Flipkart,refund,Bangalore,Android,0
4312,user_15,18942.22,2026-07-31 18:44:28.153465,Walmart,send,Mumbai,iOS,0
4313,user_31,1684.67,2026-09-03 18:03:52.153465,Paytm,refund,Pune,Web,0
4314,user_43,8800.99,2026-08-17 12:01:25.153465,Zomato,request,Pune,Web,0
4315,user_11,2331.14,2026-09-13 15:11:10.153465,Flipkart,send,Bangalore,Android,0
4316,user_34,3155.06,2026-09-06 16:04:50.153465,Flipkart,send,Mumbai,iOS,0
4317,user_28,2443.79,2026-09-06 09:12:02.153465,Zomato,request,Bangalore,iOS,0
4318,user_6,2112.32,2026-08-17 09:11:12.153465,Amazon,refund,Chennai,Web,0
4319,user_9,3429.96,2026-09-12 23:25:58.153465,Amazon,refund,Mumbai,iOS,0
4320,user_34,12727.16,2026-08-16 21:27:35.153465,Walmart,refund,Bangalore,Web,0
4321,user_26,3175.89,2026-08-12 03:59:47.153465,Walmart,request,Pune,Web,0
4322,user_27,15169.39,2026-08-03 02:52:44.153465,Walmart,refund,Bangalore,Android,0
4323,user_46,2695.8,2026-07-23 10:37:46.153465,Amazon,refund,Pune,Web,1
4324,user_38,12333.64,2026-09-07 04:49:42.153465,Swiggy,request,Mumbai,iOS,0
4325,user_29,7650.55,2026-09-09 21:55:12.153465,Swiggy,request,Mumbai,iOS,0
4326,user_29,2572.49,2026-08-16 08:22:22.153465,Zomato,send,Pune,Android,0
4327,user_37,12837.92,2026-08-21 11:42:06.153465,Swiggy,send,Pune,iOS,0
4328,user_48,3787.29,2026-08-09 18:53:44.153465,Paytm,refund,Pune,iOS,0
4329,user_27,10271.54,2026-07-27 20:57:57.153465,Walmart,send,Mumbai,Android,0
4330,user_21,3834.41,2026-09-02 21:16:09.153465,Amazon,request,Mumbai,Android,0
4331,user_47,2514.04,2026-08-29 23:04:30.153465,Amazon,refund,Bangalore,Web,0
4332,user_35,13459.98,2026-08-01 19:50:15.153465,Swiggy,send,Bangalore,iOS,0
4333,user_10,12826.82,2026-08-28 21:18:44.153465,Paytm,send,Delhi,Web,1
4334,user_4,405.14,2026-07-30 18:47:38.153465,Zomato,refund,Pune,iOS,0
4335,user_26,2913.88,2026-09-19 12:54:24.153465,Flipkart,send,Mumbai,Web,0
4336,user_13,16448.81,2026-08-23 05:14:54.153465,Amazon,request,Pune,Android,0
4337,user_22,6563.71,2026-08-29 10:41:36.153465,Flipkart,refund,Delhi,Web,0
4338,user_13,9124.55,2026-08-22 17:46:14.153465,Flipkart,send,Pune,Android,0
4339,user_13,44542.03,2026-08-13 05:16:20.153465,Walmart,refund,Pune,Android,1
4340,user_47,3904.98,2026-08-12 00:15:19.153465,Walmart,refund,Chennai,Android,0
4341,user_22,17740.29,2026-08-26 17:57:37.153465,Paytm,send,Pune,Android,0
4342,user_46,8251.63,2026-09-05 02:28:07.153465,Swiggy,request,Delhi,iOS,0
4343,user_43,19886.88,2026-09-16 21:04:15.153465,Flipkart,request,Bangalore,Android,0
4344,user_44,19316.1,2026-09-03 04:14:59.153465,Paytm,refund,Bangalore,Android,0
4345,user_43,8192.93,2026-09-07 10:52:19.153465,Flipkart,send,Chennai,Web,0
4346,user_23,15954.63,2026-08-22 10:46:01.153465,Amazon,request,Chennai,Web,0
4347,user_21,13188.81,2026-09-15 20:02:13.153465,Amazon,send,Chennai,iOS,1
4348,user_36,4855.82,2026-08-21 19:56:46.153465,Walmart,request,Bangalore,Web,0
4349,user_36,234.06,2026-08-05 06:39:17.153465,Amazon,refund,Chennai,iOS,0
4350,user_12,97819.28,2026-08-09 04:07:49.153465,Walmart,refund,Bangalore,Web,0
4351,user_9,29291.28,2026-09-17 21:30:15.153465,Swiggy,refund,Bangalore,iOS,1
4352,user_20,120279.31,2026-08-08 22:19:52.153465,Amazon,refund,Chennai,Web,0
4353,user_48,2578.12,2026-08-28 14:50:09.153465,Swiggy,send,Mumbai,iOS,0
4354,user_17,4376.99,2026-07-25 03:21:47.153465,Swiggy,refund,Chennai,iOS,1
4355,user_48,3238.81,2026-09-11 01:30:41.153465,Zomato,refund,Chennai,Web,0
4356,user_22,15787.16,2026-09-14 21:41:16.153465,Walmart,request,Pune,iOS,0
4357,user_25,1604.47,2026-08-05 18:41:34.153465,Walmart,send,Chennai,Android,0
4358,user_6,4899.18,2026-09-12 21:18:42.153465,Walmart,refund,Delhi,Web,0
4359,user_41,3380.68,2026-09-17 14:40:26.153465,Walmart,request,Bangalore,Android,0
4360,user_25,2352.25,2026-09-06 15:35:38.153465,Paytm,request,Delhi,iOS,0
4361,user_4,839.55,2026-08-03 12:07:55.153465,Paytm,send,Pune,Web,0
4362,user_8,1708.05,2026-09-18 18:49:14.153465,Zomato,refund,Bangalore,iOS,0
4363,user_33,927.88,2026-09-14 07:55:44.153465,Paytm,send,Chennai,iOS,0
4364,user_10,2219.22,2026-09-17 23:19:41.153465,Paytm,send,Bangalore,iOS,0
4365,user_7,48408.18,2026-08-02 01:46:56.153465,Zomato,request,Pune,iOS,0
4366,user_29,737.13,2026-07-23 03:17:39.153465,Swiggy,request,Mumbai,Android,0
4367,user_37,9313.44,2026-07-28 21:00:15.153465,Zomato,request,Delhi,Android,0
4368,user_50,1571.35,2026-08-28 15:06:08.153465,Paytm,send,Chennai,iOS,0
4369,user_14,10528.66,2026-09-02 00:47:17.153465,Paytm,send,Mumbai,Web,1
4370,user_36,1204.86,2026-07-31 18:09:31.153465,Swiggy,send,Mumbai,Web,0
4371,user_26,2784.42,2026-08-02 14:24:10.153465,Zomato,send,Chennai,Android,1
4372,user_16,2210.02,2026-07-30 04:06:25.153465,Swiggy,request,Chennai,Android,0
4373,user_14,9063.26,2026-08-20 07:02:07.153465,Walmart,refund,Chennai,Web,0
4374,user_20,88226.24,2026-08-25 11:17:28.153465,Swiggy,refund,Mumbai,Android,1
4375,user_11,3923.7,2026-08-18 07:03:34.153465,Zomato,request,Delhi,Web,0
4376,user_17,3943.64,2026-08-11 00:07:15.153465,Paytm,request,Bangalore,Android,0
4377,user_35,5647.86,2026-08-12 06:45:00.153465,Walmart,refund,Chennai,Web,1
4378,user_41,8525.18,2026-09-10 18:35:06.153465,Zomato,request,Bangalore,iOS,0
4379,user_48,3624.99,2026-08-18 23:55:32.153465,Zomato,refund,Chennai,iOS,0
4380,user_50,1083.06,2026-09-06 01:11:08.153465,Flipkart,refund,Delhi,iOS,0
4381,user_7,29733.13,2026-08-18 10:32:48.153465,Paytm,request,Mumbai,iOS,0
4382,user_34,4480.41,2026-08-19 07:02:25.153465,Swiggy,request,Pune,Web,1
4383,user_15,15597.02,2026-08-10 06:16:03.153465,Swiggy,send,Mumbai,Android,0
4384,user_33,4488.46,2026-07-23 20:02:24.153465,Swiggy,send,Bangalore,Web,0
4385,user_31,3255.09,2026-09-07 23:52:06.153465,Swiggy,send,Pune,Android,0
4386,user_49,14196.66,2026-08-18 14:23:36.153465,Zomato,request,Pune,Android,0
4387,user_9,481.66,2026-08-21 21:47:39.153465,Amazon,refund,Delhi,Web,0
4388,user_12,42188.52,2026-08-11 16:18:58.153465,Paytm,refund,Bangalore,Android,0
4389,user_4,2399.23,2026-08-25 03:03:29.153465,Amazon,request,Bangalore,Web,0
4390,user_39,3731.97,2026-09-09 08:27:13.153465,Zomato,refund,Chennai,Android,0
4391,user_18,1254.06,2026-08-15 22:00:40.153465,Paytm,send,Pune,iOS,0
4392,user_35,5213.93,2026-07-26 04:27:07.153465,Amazon,refund,Chennai,iOS,0
4393,user_1,3553.91,2026-07-21 21:34:49.153465,Walmart,send,Mumbai,Android,0
4394,user_7,41415.97,2026-08-26 06:32:41.153465,Walmart,send,Mumbai,Android,0
4395,user_42,3344.16,2026-09-05 20:29:23.153465,Zomato,refund,Pune,Web,0
4396,user_49,11784.41,2026-08-27 15:50:23.153465,Zomato,send,Mumbai,Android,0
4397,user_8,2081.08,2026-08-01 04:45:24.153465,Walmart,send,Chennai,iOS,0
4398,user_48,1493.57,2026-09-19 02:17:41.153465,Walmart,send,Delhi,iOS,0
4399,user_5,12485.22,2026-08-29 23:31:59.153465,Amazon,refund,Pune,Web,0
4400,user_27,13122.44,2026-09-15 04:12:58.153465,Flipkart,refund,Bangalore,Android,0
4401,user_28,811.83,2026-08-20 18:22:58.153465,Amazon,request,Mumbai,Web,1
4402,user_50,334.76,2026-09-15 18:31:45.153465,Walmart,request,Mumbai,Web,0
4403,user_29,686.5,2026-08-16 12:21:13.153465,Walmart,refund,Bangalore,Web,0
4404,user_44,8529.64,2026-08-12 03:00:38.153465,Flipkart,refund,Bangalore,Android,0
4405,user_1,542.04,2026-08-01 07:24:30.153465,Walmart,request,Pune,iOS,0
4406,user_39,441.31,2026-08-06 18:44:30.153465,Zomato,request,Pune,Android,0
4407,user_37,19973.5,2026-09-16 13:01:51.153465,Swiggy,request,Delhi,Web,0
4408,user_6,7736.19,2026-08-05 04:30:51.153465,Flipkart,request,Bangalore,iOS,0
4409,user_37,15849.2,2026-09-08 12:04:25.153465,Flipkart,send,Pune,Android,0
4410,user_4,2785.29,2026-09-17 23:51:58.153465,Walmart,refund,Bangalore,iOS,0
4411,user_38,10837.07,2026-08-09 08:03:16.153465,Flipkart,refund,Bangalore,Web,0
4412,user_7,16825.47,2026-08-05 08:11:00.153465,Amazon,refund,Mumbai,Android,0
4413,user_29,4240.87,2026-08-11 07:39:29.153465,Walmart,request,Chennai,iOS,0
4414,user_1,4875.3,2026-08-24 04:23:33.153465,Walmart,send,Pune,iOS,0
4415,user_10,4207.43,2026-08-24 13:15:27.153465,Zomato,refund,Delhi,Web,1
4416,user_34,3129.09,2026-09-10 19:56:12.153465,Flipkart,request,Mumbai,iOS,0
4417,user_41,2165.73,2026-08-04 08:05:04.153465,Flipkart,request,Delhi,iOS,0
4418,user_6,794.49,2026-08-18 01:29:17.153465,Amazon,refund,Bangalore,Web,0
4419,user_8,3165.95,2026-09-03 02:35:49.153465,Paytm,send,Mumbai,Android,0
4420,user_4,1618.9,2026-08-05 10:34:00.153465,Zomato,refund,Mumbai,Android,0
4421,user_28,1801.94,2026-08-19 14:33:46.153465,Swiggy,request,Bangalore,Web,0
4422,user_28,4827.18,2026-07-24 23:58:16.153465,Walmart,request,Pune,iOS,0
4423,user_43,9455.45,2026-07-23 21:11:35.153465,Zomato,request,Delhi,Android,0
4424,user_36,847.07,2026-08-07 04:29:10.153465,Swiggy,send,Mumbai,iOS,0
4425,user_34,1706.73,2026-09-18 08:16:40.153465,Paytm,request,Chennai,Android,0
4426,user_44,18090.08,2026-08-10 12:32:34.153465,Zomato,send,Bangalore,Web,0
4427,user_40,15127.48,2026-09-04 07:58:55.153465,Zomato,refund,Mumbai,Web,0
4428,user_4,950.05,2026-08-19 05:30:04.153465,Amazon,send,Mumbai,iOS,0
4429,user_14,10433.68,2026-08-22 18:07:11.153465,Flipkart,request,Pune,Web,0
4430,user_15,8009.44,2026-08-21 14:11:42.153465,Amazon,send,Bangalore,Web,0
4431,user_41,2938.0,2026-09-08 16:45:50.153465,Amazon,refund,Delhi,Android,0
4432,user_49,14730.3,2026-08-05 11:34:12.153465,Zomato,send,Pune,Web,0
4433,user_50,8192.71,2026-08-10 05:40:30.153465,Amazon,refund,Bangalore,Android,1
4434,user_16,4085.89,2026-07-28 23:39:39.153465,Paytm,send,Mumbai,Android,0
4435,user_37,10936.24,2026-09-06 00:30:05.153465,Paytm,refund,Delhi,Web,0
4436,user_34,4599.74,2026-08-04 13:00:51.153465,Walmart,send,Chennai,Web,0
4437,user_4,1121.91,2026-08-12 06:04:28.153465,Amazon,refund,Bangalore,iOS,1
4438,user_22,5689.27,2026-09-17 22:31:27.153465,Paytm,send,Pune,Android,0
4439,user_23,8307.69,2026-08-11 20:34:02.153465,Swiggy,refund,Mumbai,Android,0
4440,user_50,396.29,2026-08-21 12:46:24.153465,Walmart,request,Mumbai,iOS,0
4441,user_45,1100.04,2026-09-17 11:37:29.153465,Zomato,refund,Mumbai,iOS,0
4442,user_9,1570.2,2026-08-21 07:34:25.153465,Walmart,refund,Delhi,iOS,0
4443,user_39,4884.4,2026-09-02 21:32:37.153465,Paytm,send,Pune,Web,0
4444,user_28,701.43,2026-09-17 22:09:58.153465,Flipkart,refund,Chennai,Android,1
4445,user_12,20887.6,2026-08-01 02:12:50.153465,Paytm,request,Mumbai,Web,1
4446,user_45,3504.41,2026-08-17 20:16:06.153465,Amazon,refund,Bangalore,Android,0
4447,user_24,14517.5,2026-08-10 18:16:22.153465,Paytm,send,Bangalore,Android,0
4448,user_37,16930.64,2026-07-29 13:21:29.153465,Amazon,send,Bangalore,iOS,0
4449,user_14,7190.0,2026-09-11 05:24:54.153465,Walmart,send,Mumbai,Android,0
4450,user_42,2693.49,2026-09-10 23:13:19.153465,Paytm,refund,Chennai,Android,0
4451,user_11,4025.26,2026-09-05 11:21:16.153465,Swiggy,send,Pune,Android,0
4452,user_17,1097.49,2026-07-25 13:55:18.153465,Zomato,send,Pune,Android,0
4453,user_36,3808.21,2026-09-16 02:06:13.153465,Swiggy,request,Pune,Web,0
4454,user_23,17327.24,2026-09-01 19:25:09.153465,Swiggy,send,Chennai,iOS,0
4455,user_24,19370.26,2026-09-11 06:02:56.153465,Paytm,send,Delhi,iOS,0
4456,user_48,7618.05,2026-07-21 18:37:50.153465,Walmart,request,Mumbai,iOS,1
4457,user_1,2696.1,2026-08-23 22:20:06.153465,Paytm,request,Pune,Android,0
4458,user_50,4861.23,2026-08-12 03:23:48.153465,Walmart,request,Chennai,Android,0
4459,user_23,18401.26,2026-09-10 18:07:25.153465,Zomato,send,Bangalore,Web,0
4460,user_10,4238.11,2026-07-24 21:27:25.153465,Paytm,send,Pune,Android,0
4461,user_29,38116.96,2026-09-05 20:35:32.153465,Flipkart,refund,Pune,Android,1
4462,user_28,2653.03,2026-08-16 13:20:30.153465,Amazon,request,Chennai,Web,0
4463,user_42,1049.46,2026-08-06 00:24:15.153465,Zomato,refund,Delhi,iOS,0
4464,user_21,3155.57,2026-09-10 13:39:45.153465,Zomato,request,Delhi,Web,1
4465,user_14,13451.01,2026-08-11 18:28:31.153465,Paytm,request,Mumbai,iOS,0
4466,user_35,7615.19,2026-09-07 15:04:16.153465,Zomato,request,Bangalore,Web,0
4467,user_13,47487.99,2026-08-27 17:48:57.153465,Swiggy,refund,Mumbai,Android,1
4468,user_14,6855.88,2026-08-24 06:43:06.153465,Zomato,request,Chennai,Web,0
4469,user_23,18590.79,2026-09-06 10:23:14.153465,Zomato,send,Mumbai,iOS,0
4470,user_43,7485.55,2026-09-01 13:21:07.153465,Amazon,send,Mumbai,Android,0
4471,user_20,6683.08,2026-08-31 19:43:53.153465,Walmart,send,Bangalore,Web,0
4472,user_44,8676.11,2026-09-10 03:39:19.153465,Flipkart,refund,Delhi,Android,0
4473,user_49,74861.47,2026-08-22 06:54:21.153465,Swiggy,request,Delhi,iOS,1
4474,user_47,1217.33,2026-08-15 02:41:20.153465,Amazon,refund,Pune,iOS,0
4475,user_46,2502.94,2026-09-13 12:07:24.153465,Amazon,request,Pune,iOS,0
4476,user_16,4339.23,2026-09-17 11:22:32.153465,Walmart,send,Pune,Android,1
4477,user_36,1942.48,2026-09-17 01:11:46.153465,Paytm,request,Chennai,Web,0
4478,user_25,3298.25,2026-08-21 06:43:07.153465,Zomato,request,Bangalore,Android,0
4479,user_28,3784.07,2026-08-13 22:21:31.153465,Amazon,send,Bangalore,iOS,0
4480,user_7,37252.88,2026-08-11 18:41:46.153465,Paytm,request,Pune,Android,0
4481,user_25,3099.35,2026-07-27 12:48:40.153465,Walmart,send,Chennai,Android,0
4482,user_23,34070.58,2026-07-22 12:27:43.153465,Swiggy,refund,Bangalore,Web,1
4483,user_31,1604.94,2026-09-03 06:59:42.153465,Swiggy,send,Chennai,iOS,0
4484,user_6,2339.64,2026-07-25 18:26:36.153465,Flipkart,request,Bangalore,Android,0
4485,user_44,13402.21,2026-07-26 09:17:30.153465,Zomato,refund,Pune,Web,0
4486,user_9,35122.79,2026-09-07 06:18:05.153465,Zomato,send,Mumbai,Android,1
4487,user_17,1670.68,2026-08-25 17:18:23.153465,Swiggy,send,Mumbai,Android,0
4488,user_14,7859.88,2026-07-29 06:39:37.153465,Amazon,send,Pune,Android,0
4489,user_38,10722.92,2026-08-15 11:54:34.153465,Zomato,send,Chennai,iOS,0
4490,user_28,702.8,2026-08-07 09:11:55.153465,Amazon,request,Pune,Web,0
4491,user_13,6085.43,2026-08-12 13:59:37.153465,Zomato,request,Mumbai,iOS,0
4492,user_31,4775.53,2026-09-07 10:22:00.153465,Swiggy,refund,Bangalore,Web,1
4493,user_32,4468.43,2026-07-31 13:08:39.153465,Zomato,request,Mumbai,Android,0
4494,user_20,59298.86,2026-07-24 01:46:25.153465,Paytm,request,Chennai,Android,1
4495,user_11,1390.32,2026-08-18 23:20:46.153465,Paytm,request,Mumbai,iOS,0
4496,user_34,1806.8,2026-08-18 17:33:22.153465,Amazon,send,Pune,Android,0
4497,user_3,300000.0,2026-09-05 15:26:36.153465,Swiggy,send,Bangalore,Android,1
4498,user_23,17988.53,2026-08-30 07:22:02.153465,Flipkart,send,Bangalore,Android,0
4499,user_11,3976.79,2026-08-11 11:33:32.153465,Walmart,request,Delhi,Android,0
4500,user_26,4664.1,2026-09-10 01:48:17.153465,Swiggy,request,Bangalore,Android,1
4501,user_9,2585.68,2026-08-02 02:11:31.153465,Flipkart,refund,Chennai,iOS,0
4502,user_47,9314.03,2026-09-09 00:46:01.153465,Walmart,send,Chennai,iOS,1
4503,user_50,4789.39,2026-09-10 04:16:17.153465,Swiggy,send,Chennai,iOS,1
4504,user_23,32702.11,2026-08-08 19:03:05.153465,Amazon,refund,Pune,Android,0
4505,user_46,3476.07,2026-08-02 13:12:53.153465,Flipkart,request,Delhi,Web,0
4506,user_33,1954.52,2026-08-10 18:20:46.153465,Paytm,request,Pune,Android,0
4507,user_15,10455.6,2026-07-24 07:36:02.153465,Swiggy,refund,Bangalore,Web,0
4508,user_1,2543.73,2026-08-29 13:32:14.153465,Zomato,send,Pune,Android,0
4509,user_15,8802.48,2026-07-28 12:06:51.153465,Swiggy,request,Chennai,Android,0
4510,user_43,19044.4,2026-08-28 03:23:29.153465,Zomato,refund,Pune,Web,0
4511,user_11,391.29,2026-09-12 23:10:45.153465,Swiggy,refund,Bangalore,Web,0
4512,user_40,9188.52,2026-08-11 14:38:50.153465,Paytm,request,Chennai,Android,0
4513,user_15,17691.67,2026-07-23 22:52:25.153465,Zomato,request,Pune,Web,0
4514,user_5,10366.61,2026-09-05 13:22:32.153465,Amazon,refund,Chennai,Web,0
4515,user_46,2190.47,2026-08-31 01:03:29.153465,Swiggy,send,Delhi,iOS,0
4516,user_17,1166.59,2026-09-05 01:57:53.153465,Flipkart,request,Delhi,Android,0
4517,user_33,2010.03,2026-08-28 10:38:18.153465,Swiggy,request,Bangalore,Web,0
4518,user_3,57427.4,2026-08-14 18:27:42.153465,Swiggy,refund,Mumbai,Android,0
4519,user_6,1171.13,2026-07-29 04:28:23.153465,Amazon,request,Bangalore,Android,0
4520,user_32,2318.91,2026-07-28 05:31:33.153465,Zomato,refund,Chennai,Web,0
4521,user_17,4498.85,2026-08-14 02:50:12.153465,Amazon,request,Delhi,Android,0
4522,user_33,2287.58,2026-07-25 20:12:51.153465,Zomato,refund,Chennai,Android,0
4523,user_24,5682.09,2026-08-09 08:17:32.153465,Swiggy,send,Chennai,Android,0
4524,user_28,476.62,2026-08-20 04:14:59.153465,Walmart,refund,Chennai,iOS,0
4525,user_46,2672.94,2026-08-07 13:45:00.153465,Zomato,refund,Chennai,Web,1
4526,user_35,9712.7,2026-08-15 00:06:38.153465,Swiggy,send,Delhi,Android,0
4527,user_15,10763.37,2026-08-15 22:10:01.153465,Walmart,refund,Pune,Web,0
4528,user_15,7850.47,2026-08-25 04:08:05.153465,Amazon,refund,Chennai,Android,0
4529,user_31,3326.24,2026-08-11 19:12:32.153465,Flipkart,request,Chennai,iOS,0
4530,user_47,4422.14,2026-09-15 14:47:22.153465,Flipkart,refund,Bangalore,Web,1
4531,user_46,2915.94,2026-09-08 17:27:23.153465,Zomato,request,Bangalore,iOS,0
4532,user_22,19332.09,2026-09-01 06:04:27.153465,Flipkart,refund,Pune,Android,0
4533,user_40,56072.37,2026-08-21 12:46:36.153465,Flipkart,send,Pune,Android,1
4534,user_18,3765.29,2026-08-24 21:43:10.153465,Paytm,request,Mumbai,Android,0
4535,user_33,8434.61,2026-09-05 01:47:12.153465,Flipkart,request,Chennai,Android,1
4536,user_5,19092.75,2026-08-03 23:41:28.153465,Swiggy,refund,Chennai,Android,0
4537,user_17,1569.41,2026-08-16 10:01:57.153465,Amazon,request,Chennai,iOS,0
4538,user_11,2058.33,2026-09-12 10:19:54.153465,Zomato,send,Mumbai,Android,0
4539,user_35,58158.2,2026-08-08 19:40:02.153465,Walmart,request,Pune,Android,0
4540,user_36,3488.54,2026-08-18 06:58:25.153465,Paytm,request,Pune,Android,0
4541,user_35,30337.9,2026-08-18 20:56:28.153465,Swiggy,send,Bangalore,Android,1
4542,user_14,19889.86,2026-07-29 21:36:08.153465,Paytm,refund,Bangalore,Android,0
4543,user_37,19952.53,2026-08-20 21:27:08.153465,Swiggy,send,Pune,Web,0
4544,user_30,14474.22,2026-07-28 04:28:36.153465,Walmart,request,Bangalore,iOS,1
4545,user_47,432.48,2026-07-29 16:11:25.153465,Flipkart,request,Mumbai,iOS,0
4546,user_38,17957.21,2026-09-09 17:56:39.153465,Zomato,refund,Delhi,Web,0
4547,user_2,33360.73,2026-09-01 02:47:31.153465,Paytm,request,Bangalore,Web,0
4548,user_40,6661.62,2026-07-27 04:27:13.153465,Flipkart,refund,Chennai,Web,0
4549,user_1,1931.83,2026-08-16 10:23:51.153465,Swiggy,request,Mumbai,iOS,0
4550,user_49,10627.22,2026-09-11 13:45:32.153465,Amazon,request,Chennai,Web,0
4551,user_7,45106.16,2026-09-17 18:46:26.153465,Swiggy,refund,Chennai,iOS,0
4552,user_5,17916.12,2026-09-04 19:22:50.153465,Flipkart,request,Chennai,Web,0
4553,user_3,32448.81,2026-08-31 01:57:40.153465,Flipkart,request,Bangalore,iOS,0
4554,user_46,4089.37,2026-07-22 20:09:14.153465,Swiggy,refund,Mumbai,iOS,0
4555,user_31,2306.79,2026-09-13 01:21:48.153465,Amazon,send,Chennai,Web,0
4556,user_7,20968.36,2026-08-10 18:24:42.153465,Walmart,send,Bangalore,Android,0
4557,user_14,7796.71,2026-07-24 21:31:27.153465,Swiggy,send,Bangalore,Android,0
4558,user_20,19198.49,2026-08-02 05:50:29.153465,Zomato,refund,Pune,iOS,0
4559,user_48,549.88,2026-08-29 06:50:07.153465,Paytm,request,Chennai,iOS,0
4560,user_41,3061.99,2026-09-15 05:15:04.153465,Amazon,request,Mumbai,iOS,0
4561,user_49,9375.4,2026-08-05 09:19:23.153465,Zomato,send,Mumbai,iOS,0
4562,user_6,1416.21,2026-09-08 06:14:59.153465,Amazon,refund,Pune,Web,1
4563,user_49,16612.66,2026-08-29 21:57:20.153465,Amazon,refund,Pune,Android,1
